,name,id,stage,year
1615,Descendents,1FGH4Bh7g9W6V4fUcKZWp5,Outdoor Theatre,2013
1616,Puscifer,2pAajGWerK3ghwToNWFENS,Outdoor Theatre,2013
1617,Ben Howard,5schNIzWdI9gJ1QRK8SBnc,Outdoor Theatre,2013
1618,Danny Brown,7aA592KWirLsnfb5ulGWvU,Outdoor Theatre,2013
1619,Action Bronson,7BMccF0hQFBpP6417k1OtQ,Outdoor Theatre,2013
1620,Action Bronson,7BMccF0hQFBpP6417k1OtQ,Coachella Stage,2015
1621,Trash Talk,4pVWSc4qEC6U3yIjQleh90,Outdoor Theatre,2013
1622,Reignwolf,66YGDwn22fjphzqGCSIbbK,Outdoor Theatre,2013
1623,Abjo,5b4KglrP9tl3JXiuYSRcRW,Outdoor Theatre,2013
1624,Insightful,0iq8RFnJPaAzjxStLi9Y9z,Outdoor Theatre,2013
1625,Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,Gobi Tent,2013
1626,Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,Coachella Stage,2019
1627,Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Gobi Tent,2013
1628,Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Coachella Stage,2019
1629,Pusha T,0ONHkAv9pCAFxb0zJwDNTy,Coachella Stage,2023
1630,Make-Up,3S4UtnIGLI03OBpRy3wrNY,Gobi Tent,2013
1631,The Selecter,3wRksusBxJ6npu0PryYheF,Gobi Tent,2013
1632,Allen Stone,536osqBGKzeozje8BfcGsa,Gobi Tent,2013
1633,Shovels & Rope,1M3BVQ36cqPQix8lQNCh4K,Gobi Tent,2013
1634,Guards,4QtPvWkKXNZ5NJ4KRaKWql,Gobi Tent,2013
1635,The Colourist,0hK26QoGcuKV3lH0x9MvUU,Gobi Tent,2013
1636,Bat for Lashes,6l77PmL5iuEEcYjGl8K6s7,Mojave Tent,2013
1637,Bat for Lashes,6l77PmL5iuEEcYjGl8K6s7,Gobi Tent,2016
1638,2 Chainz,17lzZA2AlOHwCwFALHttmp,Mojave Tent,2013
1639,Savages,1WFsBUAgQmrGQQEUyFKS60,Mojave Tent,2013
1640,Savages,1WFsBUAgQmrGQQEUyFKS60,Mojave Tent,2016
1641,Wild Nothing,6NrkINd80slV25wkBu9mEB,Mojave Tent,2013
1642,Mona,6ueGR6SWhUJfvEhqkvMsVs,Mojave Tent,2013
1643,The Wombats,0Ya43ZKWHTKkAbkoJJkwIB,Mojave Tent,2013
1644,Kids These Days,2A2MfAaWoDvGe0jhcZjKaY,Mojave Tent,2013
1645,Knife Party,2DuJi13MWHjRHrqRUwk8vH,Sahara Tent,2013
1646,Fedde Le Grand,7dc6hUwyuIhrZdh80eaCEE,Sahara Tent,2013
1647,Bingo Players,1pbHrVayIcVpHI9z97u4bK,Sahara Tent,2013
1648,Kill the Noise,3qnMl4DHT4gndzFAcG4FlM,Sahara Tent,2013
1649,Baauer,25fqWEebq6PoiGQIHIrdtv,Sahara Tent,2013
1650,Baauer,25fqWEebq6PoiGQIHIrdtv,Sahara Tent,2016
1651,Birdy Nam Nam,4e7qJTThm5uI3CplqZObfT,Sahara Tent,2013
1652,3Ball MTY,1MLs9allBZrajb5Dc4146L,Sahara Tent,2013
1653,Been Trill,02b0g5OL2PaM6YPKaiD5II,Sahara Tent,2013
1654,Cassy,3X8VK5wNpLQCVEo4sWBH2A,Yuma Tent,2013
1655,Cassy,3X8VK5wNpLQCVEo4sWBH2A,Yuma Tent,2016
1656,Julio Bashmore,0WAZJYudbUpl0EOjvdrnRG,Yuma Tent,2013
1657,The 2 Bears,0tCMgjr8y7UKNmE3B1Uwbl,Yuma Tent,2013
1658,Huoratron,2SRSJhAtFtJRhizJMdf0Gt,Yuma Tent,2013
1659,Lauren Lane,4ZPNmWgbjJCiLxh1MqtyNu,Yuma Tent,2013
1660,Lauren Lane,4ZPNmWgbjJCiLxh1MqtyNu,Yuma Tent,2015
1661,Nick Cave and the Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,Coachella Stage,2013
1662,Social Distortion,16nn7kCHPWIB6uK09GQCNI,Coachella Stage,2013
1663,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,Coachella Stage,2013
1664,Ghost B.C.,7oyeTv9TonnJ2oEVIwjBRp,Coachella Stage,2013
1665,Slipping Into Darkness,17sVlyghRICk7al3bDXoqU,Coachella Stage,2013
1666,Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,Outdoor Theatre,2013
1667,Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,Outdoor Theatre,2013
1668,JEFF the Brotherhood,1yhtlCNnRgCNGnsy2K7mHm,Outdoor Theatre,2013
1669,Smith Westerns,3yEqgEvatASNm30zZR3ZHl,Outdoor Theatre,2013
1670,Raider Klan,3GCJ2EaioNFmPgUPur3wCf,Outdoor Theatre,2013
1671,Wild Belle,4wHZkzWXD9GPr4RQAYjUcv,Outdoor Theatre,2013
1672,Sango,7e3FtKBIPLrIVm8g1FJMVg,Outdoor Theatre,2013
1673,Esta,7FZj349hdLfD6qzXkJLuAh,Outdoor Theatre,2013
1674,Disclosure,6nS5roXSAGhTGr34W6n7Et,Gobi Tent,2013
1675,Disclosure,6nS5roXSAGhTGr34W6n7Et,Outdoor Theatre,2014
1676,Disclosure,6nS5roXSAGhTGr34W6n7Et,Coachella Stage,2016
1677,Disclosure,6nS5roXSAGhTGr34W6n7Et,Outdoor Theatre,2022
1678,Dub FX,4ucW1LE5T7y7X4jlaKCeVo,Gobi Tent,2013
1679,OMD,1wut91Z0aLx8JiFdEbaZNm,Gobi Tent,2013
1680,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,Gobi Tent,2013
1681,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,Outdoor Theatre,2015
1682,Father John Misty,2kGBy2WHvF0VdZyqiVCkDT,Coachella Stage,2017
1683,Rodriguez,2a84LFOuPFQX3qGB26eu9O,Gobi Tent,2013
1684,Tanlines,7pW390CJdmhakvtcGZIqGP,Gobi Tent,2013
1685,Grimes,053q0ukIDRgzwTr4vNSwab,Gobi Tent,2013
1686,Grimes,053q0ukIDRgzwTr4vNSwab,Mojave Tent,2016
1687,Thee Oh Sees,3qYfqdVwX0fil71onLpLkh,Gobi Tent,2013
1688,The Three O'Clock,3iayA3QkB3jfkUgcXqsL7C,Gobi Tent,2013
1689,Hanni El Khatib,1HCdPZB0ypEcpDo4T55sMi,Gobi Tent,2013
1690,Little Green Cars,2Vz3AN2wY3xjS2jCaGMVsy,Gobi Tent,2013
1691,Dead Can Dance,6sq7prp0tj9Abn89khmfja,Mojave Tent,2013
1692,James Blake,53KwLdlmrlCelAZMaLVZqU,Mojave Tent,2013
1693,Alex Clare,5Tf4EH8tDvznnjULcFxkIl,Mojave Tent,2013
1694,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Mojave Tent,2013
1695,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Outdoor Theatre,2018
1696,DIIV,4OrizGCKhOrW6iDDJHN9xd,Mojave Tent,2013
1697,Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,Mojave Tent,2013
1698,Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,Gobi Tent,2015
1699,Robert DeLong,42crL07E4WPfVovyUtMpvC,Mojave Tent,2013
1700,Robert DeLong,42crL07E4WPfVovyUtMpvC,Outdoor Theatre,2016
1701,Deap Vally,1NsvfeRzexfHjhUGqWrULl,Mojave Tent,2013
1702,Eric Prydz,5sm0jQ1mq0dusiLtDJ2b4R,Sahara Tent,2013
1703,Hardwell,6BrvowZBreEkXzJQMpL174,Sahara Tent,2013
1704,Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,Sahara Tent,2013
1705,Mimosa,4BoAXqVwV8T2UH1xKPjCl8,Sahara Tent,2013
1706,Dirtyphonics,4zymhxzJ0UJc74tMHGyoWs,Sahara Tent,2013
1707,Danny Avila,1Xv1qZHJ1hnRlWHRTZ3uci,Sahara Tent,2013
1708,Mord Fustang,34hwBP1esafQoCVtLz7F6K,Sahara Tent,2013
1709,Adrian Lux,5kp9Qhzri9LrDkzrtjt5Sh,Sahara Tent,2013
1710,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Yuma Tent,2013
1711,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Yuma Tent,2018
1712,Jamie Jones,4admDxmnri5Zco0xYrJ0ji,Sahara Tent,2023
1713,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2013
1714,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2015
1715,Loco Dice,4rbw4Z9Hjn6n9x5oYzZe7P,Yuma Tent,2017
1716,Maya Jane Coles,6TshTCYwh9ySzOO6Jy4Ux2,Yuma Tent,2013
1717,Maya Jane Coles,6TshTCYwh9ySzOO6Jy4Ux2,Yuma Tent,2017
1718,Joris Voorn,4jGpKAmwvU263l0tUh4xKU,Yuma Tent,2013
1719,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Yuma Tent,2013
1720,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Gobi Tent,2015
1721,Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Outdoor Theatre,2022
1722,Ladies Night,7tK1U7rH2G9WvyvO4mU5Kp,Yuma Tent,2013
1723,Droog,20dRvQDfCTLJU0pgq13ZYp,Yuma Tent,2013
1724,OutKast,1G9G7WwrXka3Z1r7aIDjI7,Coachella Stage,2014
1725,AFI,19I4tYiChJoxEO5EuviXpz,Coachella Stage,2014
1726,MS MR,4XaUmUGjidSklcDHxv3XWf,Coachella Stage,2014
1727,Anthony Green,0hxmHf6CqXsOLWgGXjmr7I,Coachella Stage,2014
1728,The Preatures,5gcDZA9xXCOspWgQilUYIu,Coachella Stage,2014
1729,The Knife,7eQZTqEMozBcuSubfu52i4,Outdoor Theatre,2014
1730,The Replacements,4WPY0N74T3KUja57xMQTZ3,Outdoor Theatre,2014
1731,Broken Bells,6dgwEwnK0YtDfS9XhRwBTG,Outdoor Theatre,2014
1732,Neko Case,4Cedjq5BQL3MhapRvDpFED,Outdoor Theatre,2014
1733,Haim,4Ui2kfOqGujY81UcPrb5KE,Outdoor Theatre,2014
1734,Haim,4Ui2kfOqGujY81UcPrb5KE,Coachella Stage,2018
1735,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Outdoor Theatre,2014
1736,Dum Dum Girls,65ewrL6LvcNGMMRVlksNGS,Outdoor Theatre,2014
1737,GOAT,3hyGGjxu73JuzBa757H6R5,Outdoor Theatre,2014
1738,Flatbush Zombies,1dqGS5sT6PE2wEvP1gROZC,Outdoor Theatre,2014
1739,Flatbush Zombies,1dqGS5sT6PE2wEvP1gROZC,Mojave Tent,2018
1740,The Bots,4BytPrwCFHaxTtfKxoaaxD,Outdoor Theatre,2014
1741,Anti-Flag,30sqtiTKIb1oDve0SdYayT,Gobi Tent,2014
1742,Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,Gobi Tent,2014
1743,Flume,6nxWCVXbOlEVRexSbLsTer,Gobi Tent,2014
1744,Flume,6nxWCVXbOlEVRexSbLsTer,Outdoor Theatre,2016
1745,Flume,6nxWCVXbOlEVRexSbLsTer,Coachella Stage,2022
1746,Woodkid,44TGR1CzjKBxSHsSEy7bi9,Gobi Tent,2014
1747,Shlohmo,6y80I9YZi4DOpbaSUlL725,Gobi Tent,2014
1748,The Jon Spencer Blues Explosion,2NOhotupwYbKRNJF7LMDPG,Gobi Tent,2014
1749,Jagwar Ma,6fEO1r9Y9TYL9O4w5kVPmc,Gobi Tent,2014
1750,Jagwar Ma,6fEO1r9Y9TYL9O4w5kVPmc,Gobi Tent,2017
1751,Austra,41fDGRDlzczk5Yo2wDo0H4,Gobi Tent,2014
1752,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Gobi Tent,2014
1753,The Cult,49DW3KvkyjHO35mK1JnSyS,Mojave Tent,2014
1754,Bryan Ferry,5RNFFojXkPRmlJZIwXeKQC,Mojave Tent,2014
1755,Bonobo,0cmWgDlu9CwTgxPhf403hb,Mojave Tent,2014
1756,Bonobo,0cmWgDlu9CwTgxPhf403hb,Coachella Stage,2017
1757,The Afghan Whigs,7IDrRpDz0cOuUVC32c8PKD,Mojave Tent,2014
1758,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Mojave Tent,2014
1759,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Outdoor Theatre,2017
1760,Aloe Blacc,0id62QV2SZZfvBn9xpmuCl,Mojave Tent,2014
1761,Title Fight,2CnhqfjUG0qzsru0SMuhrk,Mojave Tent,2014
1762,ZZ Ward,7aJSIsbI5wV8aFi2kkFfPi,Mojave Tent,2014
1763,Waxahatchee,5IWCU0V9evBlW4gIeGY4zF,Mojave Tent,2014
1764,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Mojave Tent,2014
1765,Co.Fee,4ioZ6Tli6olBJwUWX2xfoz,Mojave Tent,2014
1766,KAB,1bNjWBFWsAAzZSR59lRdpR,Mojave Tent,2014
1767,Michael Brun,1HcAkAeL4xf02wzAnl7mIV,Sahara Tent,2014
1768,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Sahara Tent,2014
1769,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Sahara Tent,2017
1770,Carnage,7CCjtD0hCK005Bvg2WG1a7,Sahara Tent,2014
1771,Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,Sahara Tent,2014
1772,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2014
1773,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2015
1774,Deorro,6VD4UEUPvtsemqD3mmTqCR,Sahara Tent,2018
1775,DJ Falcon,7mLoDOOVW8VlPUTii10xH5,Sahara Tent,2014
1776,Mako,0Ye4nfYAA91T1X56gnlXAA,Sahara Tent,2014
1777,Boubakiki,2faxnLvDYosflHGtHXP8y5,Sahara Tent,2014
1778,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2014
1779,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2017
1780,Dixon,52oVYHQ99ORZzeig2YGo4R,Yuma Tent,2022
1781,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2014
1782,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2017
1783,Hot Since 82,1tRBmMtER4fGrzrt8O9VpS,Yuma Tent,2023
1784,Solomun,5wJK4kQAkVGjqM9x46KQOC,Yuma Tent,2014
1785,Solomun,5wJK4kQAkVGjqM9x46KQOC,Yuma Tent,2017
1786,Solomun,5wJK4kQAkVGjqM9x46KQOC,Outdoor Theatre,2022
1787,Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,Yuma Tent,2014
1788,Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,Mojave Tent,2017
1789,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Yuma Tent,2014
1790,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Sahara Tent,2015
1791,Duke Dumont,61lyPtntblHJvA7FMMhi7E,Sahara Tent,2022
1792,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Yuma Tent,2014
1793,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Yuma Tent,2016
1794,Nina Kraviz,1oZmFNkGAT93yD1xX4vTRE,Mojave Tent,2019
1795,Damian Lazarus,3EIJ8wiUHbgkRCt5cpRrQv,Yuma Tent,2014
1796,Damian Lazarus,3EIJ8wiUHbgkRCt5cpRrQv,Yuma Tent,2022
1797,Davide Squillace,1wQoXZDTq0UCJhXffsm7Nh,Yuma Tent,2014
1798,Lee Wells,0Q9UEU4EuF5eSWSMeIxCtX,Yuma Tent,2014
1799,Lee Wells,0Q9UEU4EuF5eSWSMeIxCtX,Yuma Tent,2018
1800,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Coachella Stage,2014
1801,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Sahara Tent,2019
1802,Graveyard,0hU5urLse5h1Z0b4zQkovL,Coachella Stage,2014
1803,Unlocking the Truth,10oEnnt8mMF3OrA3qIp05X,Coachella Stage,2014
1804,Nas,7jVv8c5Fj3E9VhNjxT4snq,Outdoor Theatre,2014
1805,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,Outdoor Theatre,2014
1806,Lorde,163tK9Wjr9P9DmM0AVK7lm,Outdoor Theatre,2014
1807,Lorde,163tK9Wjr9P9DmM0AVK7lm,Coachella Stage,2017
1808,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,Outdoor Theatre,2014
1809,Capital Cities,4gwpcMTbLWtBUlOijbVpuu,Mojave Tent,2017
1810,Chvrches,3CjlHNtplJyTf9npxaPl5w,Outdoor Theatre,2014
1811,Ty Segall,58XGUNsRNu3cVOIOYk5chx,Outdoor Theatre,2014
1812,Foxygen,55LHFEtIplWhsfyWZUwkf4,Outdoor Theatre,2014
1813,Syd Arthur,2C39AawdhkMK8qZF2KWd48,Outdoor Theatre,2014
1814,Saints of Valory,7nOZKudJkpG5kbS5Ys3w6u,Outdoor Theatre,2014
1815,DARKSIDE,2933wDUojoQmvqSdTAE5NB,Gobi Tent,2014
1816,Galantis,4sTQVOfp9vEMCemLw50sbu,Gobi Tent,2014
1817,Galantis,4sTQVOfp9vEMCemLw50sbu,Sahara Tent,2017
1818,Solange,2auiVi8sUZo17dLy1HwrTU,Gobi Tent,2014
1819,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,Gobi Tent,2014
1820,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,Outdoor Theatre,2017
1821,Washed Out,5juOkIIy18sFw9L30syt1Z,Gobi Tent,2014
1822,Holy Ghost!,2Vhc7Y0Kc6HzMC6glKM4h6,Gobi Tent,2014
1823,Banks,7gRhy3MIPHQo5CXYfWaw9I,Gobi Tent,2014
1824,Banks,7gRhy3MIPHQo5CXYfWaw9I,Gobi Tent,2017
1825,The Internet,7GN9PivdemQRKjDt4z5Zv8,Gobi Tent,2014
1826,Laura Mvula,0Dy94lW3txJhWQHqNXP1BT,Gobi Tent,2014
1827,AFTA-1,34utayk0DUNl1YblAHEAQm,Gobi Tent,2014
1828,AFTA-1,34utayk0DUNl1YblAHEAQm,Gobi Tent,2016
1829,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,Mojave Tent,2014
1830,RL Grime,5eIbEEQnDM8yuDVB0bimSP,Mojave Tent,2014
1831,RL Grime,5eIbEEQnDM8yuDVB0bimSP,Sahara Tent,2016
1832,Bombay Bicycle Club,3pTE9iaJTkWns3mxpNQlJV,Mojave Tent,2014
1833,Temples,4ogwGU9VPWrnVBs1GEwZVV,Mojave Tent,2014
1834,Drowners,6DcWdela2CbJGCyCZzY8tE,Mojave Tent,2014
1835,Bear Hands,3ViZST9PgFoieuOHY2GZMp,Mojave Tent,2014
1836,Young & Sick,3pQXFWbvLit77NpvNmOo3k,Mojave Tent,2014
1837,WoodysProduce,1KFnASILt8J72uFOr86wRj,Mojave Tent,2014
1838,GTA,7l3UtcnrlxH7wPrb1HXFI6,Sahara Tent,2014
1839,Carbon Airways,4z6Ds1vwj0Sfx8qg3Qv7As,Sahara Tent,2014
1840,TJR,2L8yW8GIoirHEdeW4bWQXq,Sahara Tent,2014
1841,Headhunterz,6C0KWmCdqrLU2LzzWBPbOy,Sahara Tent,2014
1842,MAKJ,3PtCud9dIdOv4exrzdZZ1C,Sahara Tent,2014
1843,UZ,4O15NlyKLIASxsJ0PrXPfz,Sahara Tent,2014
1844,Revell,4CfRGPcxwo3KV4Q5U0CJ0M,Sahara Tent,2014
1845,The Magician,4WUGQykLBGFfsl0Qjl6TDM,Yuma Tent,2014
1846,Nicole Moudaber,7ixDtqtITfqx5lZQGh5gKe,Yuma Tent,2014
1847,Nicole Moudaber,7ixDtqtITfqx5lZQGh5gKe,Yuma Tent,2019
1848,Cajmere,7lIBLhQHKay3r1xtO3VtWT,Yuma Tent,2014
1849,Guy Gerber,3bqBkAzdPwEDe1JUvb7ZeC,Yuma Tent,2014
1850,Guy Gerber,3bqBkAzdPwEDe1JUvb7ZeC,Yuma Tent,2015
1851,Guy Gerber,3bqBkAzdPwEDe1JUvb7ZeC,Yuma Tent,2019
1852,Ricoshëi,7jwr4u2dosje3G0DbmLxtz,Yuma Tent,2014
1853,Lesto,5vU7O06Mto29k2V4oBBbDZ,Yuma Tent,2014
1854,The Naked and Famous,0oeUpvxWsC8bWS6SnpU8b9,Coachella Stage,2014
1855,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,Coachella Stage,2014
1856,Fishbone,2X3pNc13eRGofTO9Yt3sMi,Coachella Stage,2014
1857,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Outdoor Theatre,2014
1858,Neutral Milk Hotel,2ooIqOf4X2uz4mMptXCtie,Outdoor Theatre,2014
1859,Blood Orange,6LEeAFiJF8OuPx747e1wxR,Outdoor Theatre,2014
1860,Blood Orange,6LEeAFiJF8OuPx747e1wxR,Outdoor Theatre,2019
1861,The 1975,3mIj9lX2MWuHmhNCA7LSCW,Outdoor Theatre,2014
1862,The 1975,3mIj9lX2MWuHmhNCA7LSCW,Coachella Stage,2016
1863,The 1975,3mIj9lX2MWuHmhNCA7LSCW,Coachella Stage,2019
1864,STRFKR,2Tz1DTzVJ5Gyh8ZwVr6ekU,Outdoor Theatre,2014
1865,Surfer Blood,0IlQRCafsMrd0QkTRBU6n0,Outdoor Theatre,2014
1866,J Roddy Walston and the Business,1FlpoZvmdqEMfKIzgMmSJX,Outdoor Theatre,2014
1867,Ratking,2xtXCUTxmekNFB8oIYuOfe,Outdoor Theatre,2014
1868,Lucent Dossier Experience,2B4aR0xyx9RYjTp9tJfoCw,Gobi Tent,2014
1869,Lucent Dossier Experience,2B4aR0xyx9RYjTp9tJfoCw,Sahara Tent,2016
1870,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,Gobi Tent,2014
1871,John Newman,34v5MVKeQnIo0CWYMbbrPf,Gobi Tent,2014
1872,The Toy Dolls,747P2pvOwW22iRcFS9zQDv,Gobi Tent,2014
1873,AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,Gobi Tent,2014
1874,AlunaGeorge,2VAnyOxzJuSAj7XIuEOT38,Sahara Tent,2016
1875,Courtney Barnett,4OOlG5eBXSkSAAEeKjJb5Y,Gobi Tent,2014
1876,Courtney Barnett,4OOlG5eBXSkSAAEeKjJb5Y,Outdoor Theatre,2016
1877,Bombino,7s4I6rDvTcdBDKElVbtsAN,Gobi Tent,2014
1878,Factory Floor,6xgNzJAeEB8BTOSzcTO1EI,Gobi Tent,2014
1879,Bo Ningen,7bvXpj7XZfmaZ2HOcqgY1a,Gobi Tent,2014
1880,Netsky,5TgQ66WuWkoQ2xYxaSTnVP,Mojave Tent,2014
1881,Motörhead,1DFr97A9HnbV3SKTJFu62M,Mojave Tent,2014
1882,Daughter,44LPOpECjnIlnwH91wo2ir,Mojave Tent,2014
1883,Rudimental,4WN5naL3ofxrVBgFpguzKo,Mojave Tent,2014
1884,Classixx,0vUTfcBDZZo2OUQJci5UNZ,Mojave Tent,2014
1885,Classixx,0vUTfcBDZZo2OUQJci5UNZ,Mojave Tent,2017
1886,Poolside,5szdY7KaSi7epwyffrbV8c,Mojave Tent,2014
1887,Preservation Hall Jazz Band,2S0rCVs10P1Q0v51wmOrM5,Mojave Tent,2014
1888,Preservation Hall Jazz Band,2S0rCVs10P1Q0v51wmOrM5,Coachella Stage,2017
1889,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,Mojave Tent,2014
1890,Machin',1moxjboGR7GNWYIMWsRjgG,Mojave Tent,2014
1891,CIVX,2WRvotYNhFMHsgHk08LSqb,Mojave Tent,2014
1892,Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,Sahara Tent,2014
1893,Big Gigantic,7o7mC95EDbJKTcPAAs8C3r,Sahara Tent,2014
1894,Big Gigantic,7o7mC95EDbJKTcPAAs8C3r,Sahara Tent,2017
1895,Krewella,0Cd6nHYwecCNM1sVEXKlYr,Sahara Tent,2014
1896,Showtek,3gk0OYeLFWYupGFRHqLSR7,Sahara Tent,2014
1897,Flight Facilities,1lc8mnyGrCLtPhCoWjRxjM,Sahara Tent,2014
1898,Anna Lunoe,7d96RW5Vix23AiCHr3mf3D,Sahara Tent,2014
1899,Anna Lunoe,7d96RW5Vix23AiCHr3mf3D,Sahara Tent,2017
1900,Anna Lunoe,7d96RW5Vix23AiCHr3mf3D,Sahara Tent,2019
1901,John Beaver,5qwERxFiC8zCJvnVI8Zkl9,Sahara Tent,2014
1902,Bicep,73A3bLnfnz5BoQjb4gNCga,Yuma Tent,2014
1903,Maceo Plex,3TXQ1ddouwQAI78hV4hXDj,Yuma Tent,2014
1904,Maceo Plex,3TXQ1ddouwQAI78hV4hXDj,Yuma Tent,2016
1905,Maceo Plex,3TXQ1ddouwQAI78hV4hXDj,Gobi Tent,2018
1906,Maceo Plex,3TXQ1ddouwQAI78hV4hXDj,Yuma Tent,2023
1907,Art Department,7Gsu15RkjjdKhMecdRpk9x,Yuma Tent,2014
1908,Lee Burridge,0334oJHhRSKJRHKpE9i62h,Yuma Tent,2014
1909,Lee Burridge,0334oJHhRSKJRHKpE9i62h,Yuma Tent,2019
1910,Scuba,2v3VeFgwDNHJEerU1S5Gvw,Yuma Tent,2014
1911,The Martinez Brothers,7B1LLuCQk13H4Mb6CFBftU,Yuma Tent,2014
1912,The Martinez Brothers,7B1LLuCQk13H4Mb6CFBftU,Yuma Tent,2017
1913,The Martinez Brothers,7B1LLuCQk13H4Mb6CFBftU,Yuma Tent,2022
1914,Cooper Saver,1DyfzVxdqdssesUfH7991u,Yuma Tent,2014
1915,Equip,2EMmqQQmszsCXfVfMRibOQ,Yuma Tent,2014
1916,AC/DC,711MCceyCBcFnzjGY4Q7Un,Coachella Stage,2015
1917,The War on Drugs,6g0mn3tzAds6aVeUYRsryU,Coachella Stage,2015
1918,The War on Drugs,6g0mn3tzAds6aVeUYRsryU,Outdoor Theatre,2018
1919,Vic Mensa,27w1NoOLMX7tJMYqcetPyG,Coachella Stage,2015
1920,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,Outdoor Theatre,2015
1921,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,Outdoor Theatre,2015
1922,Raekwon & Ghostface Killah,5mFTP79V13oRBUEBj1xCoz,Outdoor Theatre,2015
1923,Allah-Las,2yDodJUwXfdHzg4crwslUp,Outdoor Theatre,2015
1924,Allah-Las,2yDodJUwXfdHzg4crwslUp,Sonora Tent,2017
1925,Brant Bjork and the Low Desert Punk Band,2OdlkHISDeMdm5TZU0PQzX,Outdoor Theatre,2015
1926,The Ghost of a Saber Tooth Tiger,5xGf0vferh9W3smWe3txU3,Outdoor Theatre,2015
1927,Alchemy,29wYlrKAdlJOf9ayJIIPpJ,Outdoor Theatre,2015
1928,Todd Terje and the Olsens,6JClxoCdn17qYJRwYDWDqq,Gobi Tent,2015
1929,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Gobi Tent,2015
1930,Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Outdoor Theatre,2019
1931,Hot Natured,4aKZ8rfdsQeR7YSskFu9V3,Gobi Tent,2015
1932,Ride,3pcerTbRFAPvWWtAfySFWB,Gobi Tent,2015
1933,Kimbra,6hk7Yq1DU9QcCCrz9uc0Ti,Gobi Tent,2015
1934,Ab-Soul,0g9vAlRPK9Gt3FKCekk4TW,Gobi Tent,2015
1935,Eagulls,3ZCwTLYnwEQqu9rq9eHWav,Gobi Tent,2015
