,name,artist_name,track_name,track_id,source
1340,Eminem,50 Cent feat. Dr. Dre & Eminem,Crack A Bottle,96709841,"{'track_id': 96709841, 'track_name': 'Crack A Bottle', 'track_name_translation_list': [], 'track_rating': 41, 'commontrack_id': 53440447, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 18, 'album_id': 21755960, 'album_name': None, 'artist_id': 38598808, 'artist_name': '50 Cent feat. Dr. Dre & Eminem', 'track_share_url': 'https://www.musixmatch.com/lyrics/50-Cent-feat-Eminem-Dr-Dre/Crack-a-Bottle?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/50-Cent-feat-Eminem-Dr-Dre/Crack-a-Bottle/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2020-04-28T15:15:20Z', 'primary_genres': {'music_genre_list': []}}"
1341,Eminem,"Royce Da 5'9"" feat. Eminem",Rock City (feat. Eminem),243611536,"{'track_id': 243611536, 'track_name': 'Rock City (feat. Eminem)', 'track_name_translation_list': [], 'track_rating': 16, 'commontrack_id': 146629534, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 53510513, 'album_name': 'The Heaven Experience, Vol. 1', 'artist_id': 48641868, 'artist_name': 'Royce Da 5\'9"" feat. Eminem', 'track_share_url': 'https://www.musixmatch.com/lyrics/Royce-da-5-9/Rock-City-Eminem?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Royce-da-5-9/Rock-City-Eminem/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-05-12T09:34:40Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
1342,Odesza,ODESZA,Sundara - Instrumental,84284912,"{'track_id': 84284912, 'track_name': 'Sundara - Instrumental', 'track_name_translation_list': [], 'track_rating': 18, 'commontrack_id': 47245268, 'instrumental': 1, 'explicit': 0, 'has_lyrics': 0, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20874099, 'album_name': 'In Return (Deluxe Edition)', 'artist_id': 14015300, 'artist_name': 'ODESZA', 'track_share_url': 'https://www.musixmatch.com/lyrics/ODESZA/Sundara-Instrumental?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/ODESZA/Sundara-Instrumental/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-03-21T05:44:44Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]}}"
1343,Odesza,ODESZA,If There's Time (Kodak to Graph Remix),91232513,"{'track_id': 91232513, 'track_name': ""If There's Time (Kodak to Graph Remix)"", 'track_name_translation_list': [], 'track_rating': 21, 'commontrack_id': 50872682, 'instrumental': 1, 'explicit': 0, 'has_lyrics': 0, 'has_subtitles': 0, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21337383, 'album_name': 'My Friends Never Die (Remixes) - EP', 'artist_id': 51761857, 'artist_name': 'ODESZA', 'track_share_url': 'https://www.musixmatch.com/lyrics/ODESZA/If-There-s-Time-Kodak-to-Graph-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/ODESZA/If-There-s-Time-Kodak-to-Graph-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-02T13:04:20Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}, {'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]}}"
1344,Odesza,ODESZA feat. Zyra & RÜFÜS DU SOL,It’s Only (feat. Zyra) - RÜFÜS DU SOL Remix,101966926,"{'track_id': 101966926, 'track_name': 'It’s Only (feat. Zyra) - RÜFÜS DU SOL Remix', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 56065880, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 0, 'album_id': 22251517, 'album_name': 'It’s Only Remixes', 'artist_id': 51761919, 'artist_name': 'ODESZA feat. Zyra & RÜFÜS DU SOL', 'track_share_url': 'https://www.musixmatch.com/lyrics/ODESZA-Zyra-R%C3%9CF%C3%9CS-DU-SOL/It%E2%80%99s-Only-feat-Zyra-R%C3%9CF%C3%9CS-DU-SOL-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/ODESZA-Zyra-R%C3%9CF%C3%9CS-DU-SOL/It%E2%80%99s-Only-feat-Zyra-R%C3%9CF%C3%9CS-DU-SOL-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-02T13:07:14Z', 'primary_genres': {'music_genre_list': []}}"
1345,Odesza,ODESZA feat. Shy Girls,All We Need (Dawn Golden Remix),81698660,"{'track_id': 81698660, 'track_name': 'All We Need (Dawn Golden Remix)', 'track_name_translation_list': [], 'track_rating': 35, 'commontrack_id': 44303765, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20613737, 'album_name': 'All We Need Remixes', 'artist_id': 27862506, 'artist_name': 'ODESZA feat. Shy Girls', 'track_share_url': 'https://www.musixmatch.com/lyrics/ODESZA-feat-Shy-Girls/All-We-Need-Dawn-Golden-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/ODESZA-feat-Shy-Girls/All-We-Need-Dawn-Golden-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-02T13:07:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]}}"
1346,Odesza,ODESZA feat. Shy Girls,All We Need (Giraffage Remix),81698658,"{'track_id': 81698658, 'track_name': 'All We Need (Giraffage Remix)', 'track_name_translation_list': [], 'track_rating': 36, 'commontrack_id': 44303774, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 20613737, 'album_name': 'All We Need Remixes', 'artist_id': 27862506, 'artist_name': 'ODESZA feat. Shy Girls', 'track_share_url': 'https://www.musixmatch.com/lyrics/ODESZA-feat-Shy-Girls/All-We-Need-Giraffage-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/ODESZA-feat-Shy-Girls/All-We-Need-Giraffage-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-12-02T13:07:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]}}"
1347,Cardi B,Cardi B feat. Josh X,Heaven on My Mind (feat. Cardi B),114470776,"{'track_id': 114470776, 'track_name': 'Heaven on My Mind (feat. Cardi B)', 'track_name_translation_list': [], 'track_rating': 38, 'commontrack_id': 64033167, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 23938889, 'album_name': 'Heaven on My Mind (feat. Cardi B)', 'artist_id': 31401451, 'artist_name': 'Cardi B feat. Josh X', 'track_share_url': 'https://www.musixmatch.com/lyrics/Josh-X-feat-Cardi-B/Heaven-on-My-Mind-feat-Cardi-B?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Josh-X-feat-Cardi-B/Heaven-on-My-Mind-feat-Cardi-B/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2018-06-04T07:52:55Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
1348,Cardi B,Cardi B feat. Josh X,Selfish (feat. Josh X),105034676,"{'track_id': 105034676, 'track_name': 'Selfish (feat. Josh X)', 'track_name_translation_list': [], 'track_rating': 55, 'commontrack_id': 57504818, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 30, 'album_id': 22612333, 'album_name': 'Gangsta Bitch Music Vol 1', 'artist_id': 45507545, 'artist_name': 'Cardi B feat. Josh X', 'track_share_url': 'https://www.musixmatch.com/lyrics/Cardi-B-Josh-X-4/selfish-josh-x?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Cardi-B-Josh-X-4/selfish-josh-x/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-12-31T20:42:28Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1076, 'music_genre_parent_id': 18, 'music_genre_name': 'Rap', 'music_genre_name_extended': 'Hip Hop/Rap / Rap', 'music_genre_vanity': 'Hip-Hop-Rap-Rap'}}, {'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]}}"
1349,Lion Babe,LION BABE,Sexy Please,167294630,"{'track_id': 167294630, 'track_name': 'Sexy Please', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 93913005, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 31853919, 'album_name': 'Cosmic Wind', 'artist_id': 24420259, 'artist_name': 'LION BABE', 'track_share_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Sexy-Please?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Sexy-Please/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-02-11T10:26:40Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}]}}"
1350,Lion Babe,LION BABE,Wonder Woman,90189220,"{'track_id': 90189220, 'track_name': 'Wonder Woman', 'track_name_translation_list': [], 'track_rating': 52, 'commontrack_id': 45887600, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 6, 'album_id': 21259218, 'album_name': 'Begin', 'artist_id': 24420259, 'artist_name': 'LION BABE', 'track_share_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Wonder-Woman?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Wonder-Woman/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2021-08-29T05:40:04Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1143, 'music_genre_parent_id': 15, 'music_genre_name': 'Soul', 'music_genre_name_extended': 'R&B/Soul / Soul', 'music_genre_vanity': 'R-B-Soul-Soul'}}]}}"
1351,Lion Babe,LION BABE,Wonder Woman (Zed Bias Remix),83233390,"{'track_id': 83233390, 'track_name': 'Wonder Woman (Zed Bias Remix)', 'track_name_translation_list': [], 'track_rating': 13, 'commontrack_id': 46529716, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 1, 'album_id': 20785854, 'album_name': 'Wonder Woman (Remixes)', 'artist_id': 24420259, 'artist_name': 'LION BABE', 'track_share_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Wonder-Woman-Zed-Bias-Remix?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Wonder-Woman-Zed-Bias-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-05-19T15:54:32Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}]}}"
1352,Lion Babe,LION BABE,Frida Kahlo,220982009,"{'track_id': 220982009, 'track_name': 'Frida Kahlo', 'track_name_translation_list': [], 'track_rating': 44, 'commontrack_id': 124712050, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 1, 'album_id': 46043295, 'album_name': 'Rainbow Child', 'artist_id': 24420259, 'artist_name': 'LION BABE', 'track_share_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Frida-Kahlo?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Frida-Kahlo/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-08-11T18:48:25Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}, {'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}, {'music_genre': {'music_genre_id': 1143, 'music_genre_parent_id': 15, 'music_genre_name': 'Soul', 'music_genre_name_extended': 'R&B/Soul / Soul', 'music_genre_vanity': 'R-B-Soul-Soul'}}]}}"
1353,Lion Babe,LION BABE,Whole,90189218,"{'track_id': 90189218, 'track_name': 'Whole', 'track_name_translation_list': [], 'track_rating': 37, 'commontrack_id': 50286829, 'instrumental': 0, 'explicit': 1, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21259218, 'album_name': 'Begin', 'artist_id': 24420259, 'artist_name': 'LION BABE', 'track_share_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Whole?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Lion-Babe/Whole/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2016-02-06T03:44:35Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1143, 'music_genre_parent_id': 15, 'music_genre_name': 'Soul', 'music_genre_name_extended': 'R&B/Soul / Soul', 'music_genre_vanity': 'R-B-Soul-Soul'}}]}}"
1354,Kacey Musgraves,Ruston Kelly feat. Kacey Musgraves,To June This Morning,145640896,"{'track_id': 145640896, 'track_name': 'To June This Morning', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 80846671, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 0, 'album_id': 28137024, 'album_name': 'Johnny Cash: Forever Words Expanded', 'artist_id': 35716503, 'artist_name': 'Ruston Kelly feat. Kacey Musgraves', 'track_share_url': 'https://www.musixmatch.com/lyrics/Ruston-Kelly-Kacey-Musgraves/To-June-This-Morning-Johnny-Cash-Forever-Words?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Ruston-Kelly-Kacey-Musgraves/To-June-This-Morning-Johnny-Cash-Forever-Words/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-10-23T10:22:04Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 6, 'music_genre_parent_id': 34, 'music_genre_name': 'Country', 'music_genre_name_extended': 'Country', 'music_genre_vanity': 'Country'}}]}}"
1355,Kacey Musgraves,Kacey Musgraves feat. The Quebe Sisters,Let It Snow,115618860,"{'track_id': 115618860, 'track_name': 'Let It Snow', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 63795145, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 1, 'album_id': 24057835, 'album_name': 'A Very Kacey Christmas', 'artist_id': 32192870, 'artist_name': 'Kacey Musgraves feat. The Quebe Sisters', 'track_share_url': 'https://www.musixmatch.com/lyrics/Kacey-Musgraves-feat-The-Quebe-Sisters/Let-It-Snow?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Kacey-Musgraves-feat-The-Quebe-Sisters/Let-It-Snow/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-08-31T18:35:24Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 8, 'music_genre_parent_id': 34, 'music_genre_name': 'Holiday', 'music_genre_name_extended': 'Holiday', 'music_genre_vanity': 'Holiday'}}]}}"
1356,Kacey Musgraves,Kacey Musgraves feat. Mark Ronson,Can't Help Falling in Love (From the Original Motion Picture Soundtrack ELVIS) DELUXE EDITION - Bonus Track,254491597,"{'track_id': 254491597, 'track_name': ""Can't Help Falling in Love (From the Original Motion Picture Soundtrack ELVIS) DELUXE EDITION - Bonus Track"", 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 158019691, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 56665007, 'album_name': ""Can't Help Falling in Love (From the Original Motion Picture Soundtrack ELVIS) DELUXE EDITION [Bonus Track]"", 'artist_id': 56069274, 'artist_name': 'Kacey Musgraves feat. Mark Ronson', 'track_share_url': 'https://www.musixmatch.com/lyrics/Kacey-Musgraves-Mark-Ronson/Can-t-Help-Falling-in-Love-From-the-Original-Motion-Picture-Soundtrack-ELVIS-DELUXE-EDITION?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Kacey-Musgraves-Mark-Ronson/Can-t-Help-Falling-in-Love-From-the-Original-Motion-Picture-Soundtrack-ELVIS-DELUXE-EDITION/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2024-03-12T21:02:56Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]}}"
1357,Kacey Musgraves,Fancy Hagood feat. Kacey Musgraves,Blue Dream Baby (feat. Kacey Musgraves),240363542,"{'track_id': 240363542, 'track_name': 'Blue Dream Baby (feat. Kacey Musgraves)', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 147256933, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 4, 'album_id': 52563825, 'album_name': 'Blue Dream Baby (feat. Kacey Musgraves) - Single', 'artist_id': 54016808, 'artist_name': 'Fancy Hagood feat. Kacey Musgraves', 'track_share_url': 'https://www.musixmatch.com/lyrics/Fancy-Hagood-Kacey-Musgraves/Blue-Dream-Baby?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Fancy-Hagood-Kacey-Musgraves/Blue-Dream-Baby/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-07-04T06:01:49Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]}}"
1358,Mon Laferte,Mon Laferte feat. Renee Mooi,Tornasol,65783641,"{'track_id': 65783641, 'track_name': 'Tornasol', 'track_name_translation_list': [], 'track_rating': 47, 'commontrack_id': 34818286, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 1, 'num_favourite': 52, 'album_id': 18619311, 'album_name': 'Tornasol', 'artist_id': 27271884, 'artist_name': 'Mon Laferte feat. Renee Mooi', 'track_share_url': 'https://www.musixmatch.com/lyrics/Mon-Laferte-feat-Renee-Mooi/Tornasol?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Mon-Laferte-feat-Renee-Mooi/Tornasol/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-08-22T17:14:37Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]}}"
1359,Mon Laferte,La Santa Cecilia feat. Mon Laferte,Ingrata (En Vivo Desde La Ciudad De México/2017),129450327,"{'track_id': 129450327, 'track_name': 'Ingrata (En Vivo Desde La Ciudad De México/2017)', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 72008636, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 26066291, 'album_name': 'Amar Y Vivir (En Vivo Desde La Ciudad De México, 2017)', 'artist_id': 33551464, 'artist_name': 'La Santa Cecilia feat. Mon Laferte', 'track_share_url': 'https://www.musixmatch.com/lyrics/La-Santa-Cecilia-feat-Mon-Laferte/Ingrata-En-Vivo-Desde-La-Ciudad-De-M%C3%A9xico-2017?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/La-Santa-Cecilia-feat-Mon-Laferte/Ingrata-En-Vivo-Desde-La-Ciudad-De-M%C3%A9xico-2017/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2022-11-23T18:46:32Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1117, 'music_genre_parent_id': 12, 'music_genre_name': 'Pop in Spanish', 'music_genre_name_extended': 'Latin / Pop in Spanish', 'music_genre_vanity': 'Latin-Pop-in-Spanish'}}]}}"
1360,Mon Laferte,Rulo feat. Mon Laferte,Dispara (feat. Mon Laferte),201314866,"{'track_id': 201314866, 'track_name': 'Dispara (feat. Mon Laferte)', 'track_name_translation_list': [], 'track_rating': 40, 'commontrack_id': 114669759, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 39596834, 'album_name': 'Dispara (feat. Mon Laferte) - Single', 'artist_id': 46203528, 'artist_name': 'Rulo feat. Mon Laferte', 'track_share_url': 'https://www.musixmatch.com/lyrics/Rulo-Mon-Laferte/Dispara?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Rulo-Mon-Laferte/Dispara/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-08-22T17:13:47Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 1120, 'music_genre_parent_id': 12, 'music_genre_name': 'Baladas y Boleros', 'music_genre_name_extended': 'Latin / Baladas y Boleros', 'music_genre_vanity': 'Latin-Baladas-y-Boleros'}}]}}"
1361,Los Tucanes de Tijuana,Akwid feat. Los Tucanes De Tijuana,Ombligo A Ombligo,89711404,"{'track_id': 89711404, 'track_name': 'Ombligo A Ombligo', 'track_name_translation_list': [], 'track_rating': 39, 'commontrack_id': 23159152, 'instrumental': 0, 'explicit': 0, 'has_lyrics': 1, 'has_subtitles': 1, 'has_richsync': 0, 'num_favourite': 0, 'album_id': 21229584, 'album_name': 'La Novela (Explicit Version)', 'artist_id': 26231305, 'artist_name': 'Akwid feat. Los Tucanes De Tijuana', 'track_share_url': 'https://www.musixmatch.com/lyrics/Akwid-Los-Tucanes-de-Tijuana/Ombligo-a-Ombligo?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'track_edit_url': 'https://www.musixmatch.com/lyrics/Akwid-Los-Tucanes-de-Tijuana/Ombligo-a-Ombligo/edit?utm_source=application&utm_campaign=api&utm_medium=Technical+University+of+Denmark%3A1409624530551', 'restricted': 0, 'updated_time': '2023-01-30T13:28:46Z', 'primary_genres': {'music_genre_list': [{'music_genre': {'music_genre_id': 12, 'music_genre_parent_id': 34, 'music_genre_name': 'Latin', 'music_genre_name_extended': 'Latin', 'music_genre_vanity': 'Latin'}}]}}"
